t-SNE-1,t-SNE-2,target
19.879704,51.433025,0
58.12739,-5.820868,0
-48.116447,11.308729,0
-3.5567858,16.884441,0
23.088285,-63.024734,0
29.898867,5.739718,0
2.1372378,-19.052673,0
-48.739174,-37.4899,0
65.91164,52.387844,0
-56.524323,20.97032,0
-7.886214,-34.283737,0
-59.940517,-50.028816,0
-10.041029,49.519676,0
-43.865326,6.1443734,0
41.551437,-14.307119,0
-24.799475,28.309324,0
-5.326635,-15.254692,0
36.934906,0.16353625,0
-28.688133,31.256077,0
-53.635983,-51.813305,0
17.537006,50.257347,0
-38.58383,-17.446634,0
-24.824163,28.320736,0
29.367413,52.707245,0
-13.026106,-24.70995,0
33.943794,-69.082504,0
-11.418316,75.8289,0
59.568207,60.74193,0
-24.384491,-45.286335,0
20.706472,61.889366,0
28.989204,-12.334603,0
-43.28503,14.812918,0
-39.586594,-47.608334,0
25.889837,6.583139,0
25.575472,-34.529144,0
31.433634,-56.03637,0
-86.51478,-33.62759,0
62.06711,-4.8269567,0
-27.12296,18.574633,0
94.51766,-8.739956,0
35.0567,2.7924917,0
-26.372856,-22.783415,0
45.203884,-28.682938,0
-75.20038,1.7015547,0
33.64397,56.34801,0
34.763603,-57.921432,0
-39.350487,-17.18364,0
-59.54913,-49.343426,0
-36.074688,-16.09746,0
-22.956572,4.629524,0
41.140335,46.92467,0
-51.780067,20.335014,0
-17.01421,32.011448,0
19.767887,-66.1935,0
6.7101936,-32.40434,0
6.7050447,-25.515896,0
67.164276,57.202213,0
-17.298811,9.886951,0
62.606724,60.769028,0
-4.5166445,47.58066,0
24.130135,51.099953,0
-60.406536,8.263684,0
-51.42574,-45.634327,0
-14.06673,-37.08996,0
69.20634,48.186493,0
17.782234,4.1159782,0
-71.959274,-30.313166,0
-78.742096,-19.666933,0
-5.3368773,-13.153434,0
53.798676,19.420832,0
-68.204414,11.8758135,0
-73.3403,-9.872856,0
45.22874,-26.964956,0
59.656082,-6.5809298,0
42.316544,50.381477,0
2.0629258,7.503395,0
10.586798,5.7807927,0
16.723816,8.409312,0
-54.460228,-11.43561,0
-6.478185,18.449558,0
19.880148,51.433907,0
28.749105,27.983084,0
-38.58631,-16.187904,0
11.003183,43.16607,0
-54.658615,-33.94495,0
6.2985845,-76.38267,0
27.023617,-1.3146421,0
90.621124,0.30803463,0
-52.076694,-49.73134,0
66.58408,-27.152485,0
-33.659748,-44.447105,0
19.800913,-66.116745,0
47.76873,21.932083,0
-52.088993,-14.246139,0
32.690662,-58.891926,0
16.373308,60.50195,0
70.38367,8.525279,0
-85.16262,-33.24725,0
-79.42474,-22.86335,0
18.032373,-11.110781,0
-1.9059592,21.085575,0
6.3360257,2.0530164,0
16.076698,-65.94378,0
-63.496685,0.9792952,0
-9.037593,8.6733675,0
-66.14779,-18.090214,0
10.440299,56.85013,0
51.934505,-3.3303218,0
23.27966,-33.935925,0
4.837683,3.1315472,0
-9.537169,46.853027,0
65.539894,-2.5771086,0
-15.409859,-67.78066,0
70.52053,-2.5882068,0
73.29251,51.32722,0
-3.6925771,-20.608414,0
45.341908,53.116043,0
-0.45428753,2.8432653,0
43.543808,15.793993,0
-66.8391,-38.574295,0
-5.897873,-73.01648,0
-17.31434,82.63501,0
-62.023952,5.4298177,0
-13.569659,-34.087532,0
-37.931705,40.400616,0
25.989697,45.13152,0
28.76173,-71.9452,0
-15.687463,47.392162,0
-1.3086839,81.74779,0
35.85435,1.1065062,0
29.439053,-59.834965,0
24.265419,-67.301704,0
-12.949869,-47.885178,0
-3.3101103,-6.8450065,0
47.365593,21.946402,0
23.954548,18.386454,0
-22.795897,82.86397,0
16.762323,52.454586,0
-24.231134,-26.901468,0
-4.1080966,73.644936,0
-55.503075,-40.05225,0
2.26314,1.3852769,0
37.40611,-66.076096,0
37.558556,-12.042393,0
-13.274225,63.435375,0
-14.096354,9.08112,0
36.230656,-16.362738,0
-6.9466305,34.96073,0
-55.120102,-33.73465,0
33.653885,56.52829,0
59.153477,8.280603,0
-5.156177,73.94318,0
-26.310347,-41.632114,0
-45.942596,13.232659,0
45.034218,-30.994427,0
24.97117,1.2925314,0
45.946896,40.901703,0
17.599916,41.009228,0
-16.369326,14.335144,0
-15.409849,-67.78103,0
72.63784,-10.193081,0
45.58063,36.36635,0
39.008617,-0.5885308,0
-30.893911,39.841637,0
20.319159,40.97554,0
15.979118,38.71892,0
-15.286904,-43.091057,0
21.43659,33.776962,0
25.348948,-39.49442,0
96.68757,-6.859073,0
-72.95862,12.726375,0
2.277492,17.449284,0
-37.62231,37.497433,0
36.172817,4.0199747,0
55.632442,-25.22161,0
-38.367157,-23.035694,0
0.3744194,-31.653984,0
19.880219,51.434013,0
37.40611,-66.076096,0
1.1440535,84.020195,0
-65.538765,-38.63438,0
4.8508654,2.1666534,0
67.62465,7.955969,0
-44.523636,-23.84147,0
4.2749715,-28.685432,0
53.10345,21.661398,0
28.641129,-71.91978,0
-69.05901,13.539455,0
4.8418593,-36.924458,0
-42.94469,-28.854317,0
52.5928,20.539837,0
59.789394,-31.286568,0
11.010744,19.831804,0
44.874474,-29.268297,0
-49.962433,-49.29936,0
28.030535,-78.4973,0
-52.738346,14.294996,0
19.562836,15.746572,0
39.88855,-78.01721,0
-55.436108,-45.092308,0
40.382523,47.813858,0
-71.78339,-11.788181,0
-63.030056,-40.256313,0
-0.107291915,-25.990572,0
25.215635,1.4655201,0
-5.9644923,-75.00555,0
-6.052351,-13.324624,0
-49.21262,-39.462215,0
-62.18648,-11.121245,0
25.575388,-34.528362,0
-82.08111,-23.180971,0
40.78536,24.536154,0
-71.20469,7.5330267,0
-6.915046,18.22749,0
27.929495,-42.04028,0
-38.71377,-46.894176,0
48.7422,16.884804,0
-53.975918,-45.37639,0
-38.846653,-30.114117,0
20.089163,-23.469147,0
72.08954,5.056866,0
-21.775724,4.934985,0
-71.60636,-33.71674,0
-1.5013644,-7.9379325,0
35.461185,15.2453,0
-14.233089,21.072775,0
-28.7651,-22.88029,0
32.52282,-58.059174,0
2.993588,73.28224,0
22.55279,-72.22538,0
-37.242832,1.5971986,0
31.438105,-56.037777,0
73.069084,-2.8701289,0
21.423939,53.20752,0
-55.4791,28.344435,0
23.109455,60.283554,0
2.6886895,-9.4472065,0
-6.9981146,47.50682,0
-22.42295,37.044315,0
-6.116729,41.457626,0
8.859201,-37.728413,0
-77.27022,-16.977913,0
-1.4714808,7.3956103,0
14.004449,36.18375,0
-50.150757,-3.7354174,0
-3.290479,69.99163,0
66.21279,6.2005405,0
-25.80946,-15.245267,0
-61.45401,-10.39818,0
-24.484848,-42.93675,0
14.949232,-22.173792,0
-68.33017,-8.399227,0
-75.6463,13.10653,0
-62.22523,-1.6671408,0
67.53679,4.54891,0
-54.465866,-53.92925,0
-5.8008056,4.9643526,0
-16.358654,19.926352,0
4.8501735,-33.276394,0
-62.9541,-26.210651,0
90.76652,-2.736366,0
-39.92933,15.596206,0
28.206335,33.394405,0
4.424834,-71.60878,0
8.750059,-88.00119,0
-13.622859,-37.26105,0
-5.0927854,0.24186401,0
-38.095966,-51.353558,0
-15.55081,47.364967,0
47.767555,38.168785,0
29.973007,-25.984219,0
2.260831,17.612839,0
2.264312,38.80664,0
-15.841208,34.563816,0
32.050434,-8.618651,0
92.77748,-0.7223528,0
-15.614762,34.390327,0
67.73179,55.704586,0
71.962814,-9.522432,0
51.886627,-19.805304,0
-6.4391446,1.7998827,0
-71.27323,18.611563,0
-4.780156,51.43901,0
25.4603,-34.095398,0
-25.614388,-40.33854,0
36.97862,0.3179749,0
8.653222,-28.7339,0
69.22728,51.418488,0
34.872227,26.74712,0
2.639867,81.59512,0
21.643383,-63.08572,0
-48.11607,11.308915,0
64.49986,55.348248,0
1.4857208,40.020996,0
-86.12186,-17.50564,0
10.16583,8.454078,0
23.761734,53.216175,0
61.381912,0.48348525,0
-84.96849,-15.322563,0
-35.141937,-49.021317,0
-46.864815,-40.827366,0
-42.790264,19.127972,0
-16.881847,-9.820695,0
-23.461401,67.47752,0
43.446827,-74.48107,0
-16.916191,-51.764736,0
31.344845,-9.636642,0
66.57349,49.216423,0
31.262222,-73.55208,0
-37.93715,40.384293,0
-58.23058,12.329158,0
25.250065,-71.27678,0
3.3297203,30.49948,0
65.04396,-32.136486,0
-43.73015,-18.298248,0
-36.654,-4.3818793,0
13.332624,28.824064,0
73.22389,4.39761,0
47.65777,20.901236,0
10.015654,42.136246,0
37.07114,-4.952304,0
19.889448,31.634493,0
-39.10977,-20.278137,0
-4.9852257,-42.750824,0
48.26109,33.620937,0
-15.843358,-52.966328,0
-26.821077,75.61892,0
41.05508,33.486057,0
-6.0393686,-75.11192,0
-58.267403,-46.552177,0
4.2593036,34.17032,0
8.422563,-90.7723,0
-1.9924558,78.48097,0
-17.620296,21.348864,0
39.862972,-11.3365135,0
67.83027,50.579582,0
25.808744,40.98636,0
1.7475657,-28.535765,0
-6.954732,30.6802,0
-12.590115,45.565865,0
49.94538,20.848318,0
66.899796,1.0629041,0
-51.91084,-21.471764,0
72.18728,-8.353838,0
-44.71712,3.5644596,0
6.1961575,-34.272938,0
-42.689724,15.426261,0
-7.674343,-40.197758,0
70.426544,-4.2341995,0
9.650028,-88.1943,0
-72.18005,-29.740248,0
-68.95567,-41.144188,0
23.631004,53.307495,0
18.014328,-11.098539,0
37.04623,-76.54509,0
16.69488,-33.00093,0
-1.1731566,-27.45422,0
23.494598,-22.03826,0
-5.0343146,0.1253275,0
38.940586,-17.275038,0
-75.46972,-8.025917,0
48.959328,22.521507,0
-16.548986,27.00075,0
-56.67116,-14.655995,0
94.506294,-8.523329,0
-25.66891,21.930557,0
66.24077,48.816856,0
2.6948907,12.828669,0
-18.257223,32.367256,0
50.363167,-19.403118,0
-35.44855,-38.897243,0
58.1274,-5.821792,0
25.34927,-39.49439,0
-38.799397,36.797596,0
3.9195654,4.765322,0
-18.364597,-16.552574,0
22.547514,-39.886513,0
-75.211365,-7.4452486,0
50.72921,-18.613152,0
-48.441917,2.4746468,0
3.801112,12.978085,0
43.552437,-60.421146,0
-52.980133,2.8767767,0
-50.579357,-13.724305,0
-31.935719,37.36472,0
-0.16542101,-7.0751324,0
26.534979,-40.744026,0
91.61443,-0.85438126,0
30.371674,-60.711384,0
-38.229828,-19.493011,0
3.7885664,11.352367,0
69.11475,3.951785,0
-3.093965,50.606094,0
1.713536,1.8994973,0
5.425076,27.402702,0
-21.19515,76.96931,0
30.261902,-26.114904,0
-25.472744,-21.113707,0
-59.430626,26.27822,0
70.84138,4.049623,0
-8.163986,74.85205,0
-8.842968,-40.466675,0
-16.209461,-22.46589,0
-11.607638,48.800312,0
2.0532873,7.4311,0
-20.284876,77.74885,0
2.8134632,28.46016,0
91.891106,-7.7044315,0
-52.205734,14.111312,0
36.15033,21.02038,0
0.77085686,15.080346,0
44.208588,28.276535,0
-19.921144,15.842504,0
-8.277158,-47.428917,0
59.67089,0.93163025,0
-67.53549,-39.71316,0
-74.95154,-7.089654,0
-9.0056505,8.552042,0
31.80777,55.898655,0
-41.481304,-49.35613,0
16.385075,-31.446857,0
31.429432,-56.039936,0
5.8358536,-28.221888,0
-5.31338,24.17505,0
30.62167,54.80008,0
33.42492,-12.049666,0
-77.26947,-16.978195,0
-0.6737637,-32.41438,0
2.749246,9.688218,0
-8.676244,34.068497,0
1.9355642,-78.22413,0
21.733694,-21.032707,0
-33.64229,-44.425613,0
-77.269,-16.978294,0
-15.751191,48.817703,0
2.565527,35.04232,0
-15.707274,85.71156,0
65.166084,16.650225,0
-35.84646,-4.108778,0
69.19779,60.31763,0
56.80324,-5.5627685,0
-53.933666,23.851755,0
-2.1977005,20.30549,0
6.8958297,-3.7379599,0
64.98223,16.21723,0
7.225051,29.267193,0
61.70403,-9.261797,0
-20.218803,79.06514,0
-24.643742,-9.732258,0
-6.3514853,80.51563,0
-35.55935,-19.20654,0
36.798237,-11.642966,0
-13.258727,37.222973,0
-24.984476,-25.095995,0
65.64429,-30.616434,0
13.113404,23.999025,0
-66.18627,10.230036,0
2.3630776,17.816168,0
-2.8424532,36.93335,0
-38.779655,38.608818,0
6.428795,-70.86378,0
-15.269425,-46.081,0
14.103754,5.343763,0
25.893759,-74.08437,0
-10.344646,50.519966,0
59.65852,-6.58008,0
-53.604305,25.223728,0
-42.845387,7.3391438,0
40.13016,48.042137,0
-40.01272,38.279137,0
12.718967,-15.539026,0
5.7642827,-35.200993,0
-16.685392,-12.235424,0
73.506165,2.744932,0
39.358814,-8.325813,0
59.92567,-10.336222,0
-43.676235,-13.674531,0
-13.703349,-50.03335,0
22.167385,-12.097269,0
-28.151482,26.245344,0
-73.82881,4.372059,0
-10.059076,1.6108031,0
-86.30418,-32.15198,0
20.290005,10.301471,0
43.90128,5.5751934,0
53.335026,2.21546,0
68.12652,51.121685,0
-8.7198515,36.868095,0
-6.357529,2.2302363,0
-79.614334,-22.865728,0
61.20327,42.17067,0
40.604607,24.661026,0
66.11591,57.133953,0
-5.5740166,85.66652,0
-48.708775,10.021846,0
56.513393,48.29164,0
-30.586374,28.986444,0
94.50675,-8.522814,0
39.547348,-8.3697195,0
5.307399,-6.0760536,0
-44.067394,15.830158,0
-38.09005,7.1640205,0
14.012587,28.953505,0
42.3168,50.38164,0
-48.11673,11.308704,0
32.408543,-58.150253,0
31.816328,41.61721,0
-8.678281,8.297944,0
-81.03697,-19.917313,0
13.83657,-18.3687,0
-47.965893,-54.120018,0
-53.024036,-4.050619,0
-51.729042,25.324022,0
-8.788358,-34.67454,0
-14.629447,-24.423262,0
-59.160145,-57.234493,0
-1.6923019,29.769323,0
-54.20611,-45.750755,0
-37.43433,-26.28395,0
39.45089,11.6852865,0
72.0653,2.2907376,0
-74.37764,-12.123571,0
-10.107979,-39.80553,0
45.84405,21.728085,0
-27.335136,22.907167,0
-10.558214,30.419176,0
-57.17177,-51.47501,0
35.042046,-65.243324,0
-28.773872,-38.930817,0
13.214235,-39.521343,0
-47.296494,-21.840887,0
6.9298577,-1.4860862,0
19.430744,-0.4019278,0
-19.749231,3.3766618,0
-68.12366,10.54598,0
-44.328423,-30.380941,0
20.50072,-29.602358,0
-9.651398,3.0042565,0
20.500576,32.330357,0
-9.874483,71.657104,0
64.50737,16.578781,0
29.952372,-37.433758,0
19.63276,-65.900925,0
-20.144726,4.3768153,0
40.85075,26.210938,0
11.0051,43.164803,0
26.341467,-41.199757,0
29.407763,-40.711483,0
-71.123184,-26.914206,0
0.66055065,15.069991,0
-46.40855,-39.296013,0
4.41228,27.516829,0
25.520144,24.477957,0
3.1048546,-34.351116,0
43.552437,-60.421146,0
31.821198,-3.8820066,0
-50.184475,1.4625865,0
4.6910615,-7.395086,0
-51.889874,31.135302,0
14.420113,-17.328897,0
29.955687,13.352302,0
-61.74831,-10.222293,0
3.9768448,-72.6414,0
18.708166,60.35919,0
-20.4686,-10.392044,0
-52.238068,29.443611,0
-3.3316836,49.182278,0
-51.03812,-49.875546,0
-16.122807,-45.766895,0
-19.868776,72.40424,0
46.820824,50.079773,0
22.84047,1.3731949,0
-22.49336,70.20361,0
-21.462454,76.742226,0
38.33534,14.581111,0
14.005039,36.18632,0
4.410319,17.731945,0
4.399305,-33.771835,0
42.51275,7.9307137,0
24.011002,-7.560057,0
5.432459,47.402187,0
-21.931494,78.38101,0
49.43964,-15.396215,0
39.96367,-76.45421,0
-33.582874,-0.4538278,0
43.71145,13.260113,0
12.274309,38.038685,0
-56.045902,-46.623768,0
-63.27508,-39.79675,0
-18.283087,-53.521587,0
54.978477,26.416754,0
44.656734,40.937695,0
65.9493,50.77951,0
9.989435,31.118355,0
-74.74577,-7.5406847,0
-73.59658,-30.704552,0
-46.96513,-27.10325,0
61.715218,49.75201,0
-6.1260705,31.273436,0
-24.085571,32.934406,0
5.449707,17.164469,0
45.884525,26.164072,0
40.297775,-22.433386,0
-4.6021695,-75.95443,0
4.414929,-71.86302,0
-14.366846,7.2216053,0
17.437244,4.708284,0
-0.47547302,-27.60624,0
-22.61759,2.5996828,0
66.21203,6.200372,0
43.57444,-59.481598,0
-42.307022,16.003355,0
-38.71714,36.884457,0
-11.292551,-16.907518,0
-4.679553,-75.04778,0
25.518217,40.934223,0
6.292338,-37.29553,0
-48.404713,-55.74494,0
44.26273,19.527876,0
-68.521904,9.183154,0
-51.065845,-7.0601225,0
11.347529,57.848957,0
18.288078,2.2195587,0
-4.834586,2.4382617,0
-6.364469,18.505127,0
2.2021384,37.94774,0
-50.467323,1.52571,0
33.123886,-58.578037,0
-61.36688,-53.57766,0
7.188656,30.955519,0
15.601362,56.878628,0
11.402053,28.417002,0
35.366543,1.3868861,0
-5.1767745,-75.391685,0
-4.7343082,2.2571497,0
24.361063,-67.60918,0
-28.530104,-15.679693,0
-29.712704,-41.51413,0
67.87097,0.38638127,0
97.50784,-9.064789,0
-67.76203,16.150078,0
5.7610064,-30.174204,0
63.718468,16.73402,0
-11.757314,5.4425793,0
51.930584,-3.3305566,0
6.6864805,-28.385757,0
59.53653,52.78102,0
-45.308964,25.673075,0
-45.872807,13.1994705,0
-55.377537,-22.738083,0
17.933275,32.785698,0
-71.371956,-19.070929,0
45.505062,14.579463,0
-15.819238,-44.909245,0
-42.39282,22.058617,0
-41.740253,-28.692974,0
-25.159216,29.225065,0
46.932518,36.29249,0
-28.899923,27.046762,0
61.320477,-10.901487,0
3.044321,84.02368,0
-0.29830688,-10.1662035,0
16.734205,41.13546,0
-11.437837,75.56501,0
32.54058,-7.2843475,0
0.7637368,-11.10689,0
29.639698,-59.401443,0
45.11338,-75.71437,0
46.003624,18.659096,0
0.32908687,79.22254,0
5.4243717,74.74415,0
28.202063,-77.9681,0
-46.405777,-39.2935,0
-69.775955,0.41354868,0
35.251198,-11.582814,0
3.43184,47.877808,0
52.762115,-13.813078,0
59.267902,-27.333204,0
-71.01652,-10.138487,0
-25.932932,-13.626225,0
66.57335,49.216515,0
7.377606,44.946857,0
-55.250706,-42.19415,0
-21.832703,32.87862,0
95.28298,-9.514019,0
-39.238914,-25.486446,0
-56.883327,-1.0784776,0
11.014144,4.8867364,0
29.951555,-37.43271,0
-72.26912,-28.344835,0
-4.7560678,74.493126,0
24.820639,-13.974448,0
61.23572,60.66541,0
-26.32538,-45.072044,0
26.58342,-34.73222,0
53.11617,-15.902533,0
27.063833,-75.366104,0
-29.699856,-43.433506,0
-81.07477,-19.410435,0
43.827007,29.162064,0
19.941597,-29.928139,0
-41.1835,7.703434,0
15.6500435,28.953793,0
-7.263197,-76.904945,0
-40.609535,13.882144,0
-23.871645,33.82355,0
-22.1039,3.9397838,0
-6.226532,47.577606,0
5.7582526,-85.89971,0
-45.510178,28.514002,0
51.52229,20.610582,0
35.19879,-76.701004,0
-15.177505,-17.222668,0
41.91083,49.86363,0
56.381058,-5.0294094,0
31.23065,-3.356577,0
-5.94644,-53.245617,0
-14.994581,-36.58162,0
69.29534,5.5457225,0
18.559801,51.485153,0
-70.4917,-2.4715455,0
46.62856,36.098442,0
68.7568,0.8957182,0
73.00663,2.9549823,0
1.0625138,13.970351,0
-14.629823,48.32278,0
0.9071476,32.779373,0
-27.851477,32.11999,0
-44.024437,6.078175,0
67.53319,50.679382,0
36.072353,-16.881332,0
19.875727,31.827024,0
-0.47641993,-27.606161,0
9.253785,-21.529316,0
40.66087,-26.033724,0
45.32524,13.336969,0
4.6097608,-43.275085,0
29.951542,-37.43266,0
10.390917,56.826973,0
18.567932,-31.694105,0
44.49458,-6.00236,0
-49.108765,10.599759,0
-62.024723,-17.674,0
-21.352228,-48.56279,0
-41.658817,-28.675095,0
69.23897,-3.366564,0
-8.676119,34.069004,0
5.8994594,7.1653566,0
-17.931746,-45.847492,0
2.694476,32.092323,0
-23.61181,-22.365852,0
-55.14721,-46.746628,0
34.686268,-1.2431157,0
-86.433655,-32.945953,0
-66.491714,2.5405498,0
14.362235,-10.438294,0
36.753372,12.915722,0
59.331085,44.772095,0
6.3262463,-91.56503,0
3.548804,8.045152,0
11.522529,-22.724646,0
6.6776924,-7.7442837,0
-45.522537,6.20654,0
-57.574684,-53.63593,0
-21.599972,-49.142147,0
1.6710844,-16.526743,0
14.728415,-29.288511,0
-35.7212,-18.799793,0
46.448917,54.995743,0
58.12786,-5.8210807,0
28.462015,-8.306596,0
12.427207,-68.009636,0
67.84112,55.16359,0
20.231913,13.424901,0
4.767321,20.019426,0
69.88441,55.914948,0
-14.933686,-45.80654,0
-49.958702,-49.301353,0
-14.0318985,-48.196705,0
66.34764,15.486765,0
-33.8221,25.924978,0
45.86522,16.174452,0
32.112576,51.344,0
37.05772,33.271957,0
13.577726,3.1471748,0
-75.41076,-30.897451,0
42.637905,-35.926537,0
43.452152,53.972427,0
-60.48536,20.619843,0
-6.183925,31.344645,0
64.26157,-33.243156,0
69.8999,8.50443,0
94.81845,-9.332067,0
32.367004,-20.739006,0
-24.21228,24.174461,0
2.2882066,-69.6915,0
35.979145,-2.8742313,0
-32.977905,23.611618,0
35.795387,-7.1842265,0
-49.961094,-49.301445,0
16.684044,37.133644,0
0.5244856,87.07569,0
6.324262,-91.56426,0
-14.365372,62.99491,0
-8.134913,26.829056,0
47.90084,28.425829,0
63.136345,47.48641,0
-54.02554,25.568232,0
-46.07454,-39.78925,0
-67.55915,17.669168,0
3.8603156,4.867152,0
-22.652826,31.557335,0
-50.98105,-49.885136,0
-17.479706,-86.05774,0
28.03032,-78.49728,0
-1.1750015,-28.903328,0
-43.66683,26.609024,0
35.2085,-9.955519,0
90.59868,-5.157282,0
6.131459,13.3184395,0
48.619278,4.6170325,0
-5.6175694,-74.843254,0
-35.820847,-20.678066,0
-19.716568,-12.638232,0
50.187,20.816675,0
5.235221,27.265547,0
-60.600742,-47.06526,0
57.815395,-13.0732155,0
0.073454335,-6.829403,0
-30.039341,36.967598,0
70.013985,-6.6235595,0
9.338999,-41.85904,0
33.095825,-58.673492,0
-3.3458157,88.11462,0
-26.561485,22.632513,0
37.882034,34.17627,0
-7.474717,-0.329719,0
33.59494,-8.714193,0
-48.845745,22.72352,0
-1.4412454,-17.996712,0
70.43404,1.6487377,0
20.312826,-19.883127,0
3.0239902,3.8943462,0
24.600636,33.211388,0
37.03926,-76.538284,0
52.330868,49.712963,0
-81.98212,-13.765158,0
41.207474,33.553665,0
14.468936,54.91385,0
-43.72219,32.62935,0
-43.50449,5.7558217,0
-0.25152,86.37369,0
-81.07571,-19.409264,0
2.7526326,-15.363749,0
-44.75005,17.936678,0
4.516121,0.79188496,0
59.85523,61.492374,0
16.811264,30.712767,0
-43.47875,-18.842506,0
-68.59699,9.048991,0
37.127735,-24.989971,0
-41.272163,-3.7907164,0
15.324816,-10.469532,0
64.099,5.4798594,0
31.261919,-73.55402,0
-62.577263,-14.928549,0
57.10011,-3.876767,0
0.33180198,-73.59719,0
46.51032,-60.94313,0
-72.805084,-11.515524,0
14.50084,13.999782,0
59.902264,8.978414,0
-18.60635,-12.854433,0
47.900986,28.427517,0
30.238598,-7.5393224,0
-7.7333198,84.64271,0
-55.781902,-0.6383569,0
-38.365612,-34.04676,0
-13.993758,-34.920124,0
-63.275055,-39.796047,0
2.9934123,73.282166,0
-13.691198,46.379883,0
45.371418,-28.280647,0
50.243027,29.899128,0
43.60897,-62.245377,0
25.94649,44.523533,0
-4.808608,-0.98041755,0
-71.353294,9.700092,0
57.175797,48.405003,0
-47.8221,11.27375,0
-21.66504,68.25261,0
7.032872,38.568233,0
-6.7386584,76.975876,0
4.204316,13.657167,0
28.823273,-6.9552875,0
46.935825,52.430515,0
16.005154,-23.101856,0
-60.472954,9.990477,0
93.708374,-4.91829,0
-30.298786,31.617565,0
43.202374,24.88775,0
39.896652,-58.330406,0
29.97525,-25.004835,0
33.870644,56.76558,0
-62.468952,-41.20043,0
-77.26745,-16.97975,0
26.269226,-74.43156,0
42.308407,-6.0023427,0
3.999469,-5.860028,0
-66.62804,14.123794,0
23.463467,49.29875,0
73.08995,54.676575,0
-36.76386,-18.481869,0
-63.32128,-17.314293,0
31.433674,-56.03622,0
-13.812176,-32.88595,0
-11.306371,-16.98618,0
-40.959145,-27.380117,0
-18.732195,-12.787279,0
-25.58119,33.48607,0
44.261395,-76.60262,0
-19.676863,-26.654009,0
23.017532,-11.581588,0
49.48682,23.052076,0
-7.551491,49.870037,0
43.025135,-75.24093,0
-48.19826,-36.397446,0
-29.02141,-38.654755,0
38.031624,-9.471942,0
5.27774,2.8896635,0
7.4680734,-40.824223,0
5.050387,-72.672554,0
52.29419,22.754688,0
58.1282,-5.8204684,0
-60.981815,5.849404,0
-28.213705,-41.46879,0
52.377064,19.102394,0
-37.108387,-26.653545,0
18.574684,-28.140326,0
-5.225433,3.44591,0
60.048683,20.37128,0
-76.376465,-20.331856,0
0.477563,-6.5742416,0
34.859016,-12.616054,0
-4.779837,79.18062,0
-83.07237,-21.064606,0
-30.259272,31.67324,0
-7.807893,84.70622,0
-41.121056,-20.225912,0
28.992006,-72.75377,0
64.56314,55.473522,0
7.0636578,-33.480846,0
-50.948772,-55.369125,0
-8.84275,-40.466705,0
-60.84511,-10.360042,0
-71.61994,-16.612057,0
-4.11691,21.142166,0
-49.51199,-15.927254,0
8.439325,-84.524254,0
-73.58884,18.783073,0
9.465317,33.98116,0
-48.017693,26.157322,0
35.199635,-76.69968,0
-11.3271475,75.95763,0
-60.543472,-10.408086,0
-25.683651,17.671206,0
0.7124599,-11.181645,0
12.899143,27.157217,0
4.94497,-71.09349,0
-5.2926536,-74.81914,0
14.588213,37.711525,0
19.059689,37.46388,0
-46.621956,-11.781913,0
-68.421585,-13.969233,0
-13.603679,50.244255,0
67.305374,50.39003,0
52.940945,-17.117397,0
-9.871538,45.410202,0
-54.521442,-22.63193,0
65.47678,57.266335,0
-61.04656,-10.324769,0
-15.219919,-23.162346,0
-12.577698,45.565144,0
52.630093,11.642931,0
-55.74899,-13.67851,0
32.241737,1.5809776,0
-47.101128,-11.51623,0
-54.429295,-22.577236,0
-71.7834,-34.540916,0
26.00335,-74.66607,0
55.147453,-6.359846,0
-5.508673,-51.98751,0
-4.5412292,-75.842545,0
-44.154297,3.7858021,0
-15.191824,-51.008823,0
42.995617,-74.99537,0
6.292916,-37.298615,0
-72.50159,-27.109747,0
51.910366,-19.950436,0
45.946697,40.900394,0
-71.21725,3.9295764,0
-70.186325,-31.293587,0
-42.19599,18.91859,0
43.040447,-74.705605,0
-76.52456,-21.047846,0
11.253577,-23.898937,0
63.95581,47.597473,0
-45.37175,15.855616,0
-6.9114633,18.364729,0
-48.93043,-19.571247,0
-47.101128,-11.51623,0
91.61438,-0.85432893,0
-53.09022,18.21051,0
-20.32042,5.2517095,0
56.475647,5.493279,0
-44.09155,19.296553,0
-10.237166,22.483898,0
-67.129395,-39.330658,0
3.4714916,82.171906,0
14.409883,15.1597,0
-56.44974,-54.111767,0
-7.0750656,51.2644,0
-15.413197,48.16212,0
-12.114795,-0.7037405,0
15.013541,5.083317,0
-74.6952,-20.58333,0
-51.054337,30.705204,0
67.342804,-33.311996,0
-9.834778,7.646689,0
-63.795677,5.7068624,0
-47.82467,23.082474,0
46.07137,54.290592,0
16.837133,9.778019,0
41.310333,46.317883,0
35.288067,-64.39406,0
25.67882,39.111176,0
-19.190245,-11.198081,0
-5.621759,-42.602024,0
-19.695059,1.9107078,0
-72.4836,-28.563677,0
-5.8786097,-44.975163,0
-62.199085,-40.857063,0
16.516212,-10.593688,0
-47.95513,-28.910786,0
0.9912167,34.17041,0
21.11564,-12.01025,0
17.0049,42.326,0
37.58563,48.141594,0
-60.224457,11.62733,0
43.552425,-60.421227,0
60.37851,-25.566267,0
-35.4612,-9.790431,0
-5.147504,-17.947319,0
66.86731,0.5675266,0
-7.941084,17.894556,0
94.55457,-4.639094,0
96.851685,-11.575183,0
-40.448692,-36.0698,0
